Time,Close,High,Low,Open,Volume
09:30,241.86,242.5,241.84,242.21,62204
09:31,241.35,242.12,241.25,241.895,7537
09:32,241.0918,241.75,241.0918,241.23,8889
09:33,241.045,241.34,240.97,241.0966,4946
09:34,241.085,241.175,240.92,241.015,3585
09:35,241.42,241.7799,240.79,241.0,17306
09:36,241.06,241.4246,240.69,241.37,20583
09:37,240.63,241.0,240.63,240.9031,6313
09:38,240.72,240.87,240.56,240.56,3962
09:39,240.92,241.035,240.795,240.83,4226
09:40,240.66,240.99,240.595,240.99,5798
09:41,240.762,240.762,240.6,240.6,2768
09:42,241.025,241.16,240.7201,240.7201,4305
09:43,241.27,241.42,241.0697,241.135,4468
09:44,241.35,241.47,241.16,241.22,6091
09:45,240.89,241.41,240.75,241.41,12269
09:46,240.63,240.8704,240.63,240.8704,5439
09:47,240.645,240.78,240.55,240.55,6194
09:48,240.3,240.79,240.16,240.78,13826
09:49,240.315,240.4101,240.31,240.4101,4115
09:50,240.51,240.51,240.39,240.4,4550
09:51,240.56,240.695,240.53,240.5501,4228
09:52,240.66,240.7799,240.615,240.63,4257
09:53,240.55,240.77,240.54,240.54,6508
09:54,240.8,240.806,240.8,240.806,1295
09:55,240.65,240.89,240.65,240.89,1302
09:56,240.6537,240.68,240.65,240.68,1241
09:57,240.665,240.7,240.5301,240.5301,3567
09:58,240.665,240.76,240.625,240.665,3262
09:59,240.74,240.74,240.67,240.695,3586
10:00,240.56,240.7546,240.56,240.65,5248
10:01,240.6,240.71,240.6,240.6,4132
10:02,240.89,240.89,240.71,240.78,4605
10:03,240.855,241.0782,240.84,240.94,1574
10:04,240.5966,240.9767,240.5966,240.86,6917
10:05,240.55,240.6653,240.49,240.62,7562
10:06,240.69,240.69,240.575,240.575,3712
10:07,240.51,240.71,240.3501,240.695,12797
10:08,240.67,240.67,240.365,240.445,4789
10:09,240.77,240.77,240.5985,240.64,3394
10:10,240.7325,240.81,240.6786,240.76,3112
10:11,240.65,240.73,240.64,240.73,5120
10:12,240.73,240.73,240.64,240.64,2445
10:13,240.83,240.89,240.76,240.78,5041
10:14,240.89,240.9,240.875,240.875,2026
10:15,240.81,240.86,240.8,240.81,4960
10:16,240.91,240.91,240.85,240.85,2312
10:17,241.005,241.1,240.825,240.9,9691
10:18,241.005,241.0999,240.95,241.005,2807
10:19,241.09,241.13,240.925,240.985,7170
10:20,240.965,241.15,240.965,241.02,6356
10:21,240.9,241.05,240.9,241.03,3529
10:22,240.85,241.0382,240.81,241.0382,3329
10:23,240.735,240.85,240.72,240.81,2664
10:24,240.89,240.89,240.62,240.7326,5761
10:25,240.77,240.845,240.75,240.845,2072
10:26,240.595,240.72,240.52,240.71,6922
10:27,240.545,240.6,240.5,240.595,3619
10:28,240.61,240.61,240.4525,240.52,2841
10:29,240.595,240.61,240.52,240.6,3125
10:30,240.5471,240.5471,240.4608,240.48,4551
10:31,240.685,240.74,240.52,240.53,5604
10:32,240.5,240.7015,240.5,240.7015,1711
10:33,240.63,240.65,240.57,240.59,4250
10:34,240.64,240.69,240.63,240.63,1689
10:35,240.66,240.672,240.58,240.6,2702
10:36,240.5,240.67,240.5,240.67,4423
10:37,240.535,240.585,240.43,240.5079,2853
10:38,240.18,240.49,240.15,240.49,8494
10:39,240.2784,240.3021,240.08,240.09,3793
10:40,240.17,240.215,240.16,240.2,1585
10:41,240.075,240.21,240.0,240.195,14323
10:42,240.285,240.32,240.09,240.09,3101
10:43,240.21,240.29,240.21,240.2201,4831
10:44,240.285,240.3,240.21,240.21,3381
10:45,240.305,240.344,240.205,240.344,2434
10:46,240.35,240.35,240.26,240.26,2464
10:47,240.29,240.34,240.26,240.34,2506
10:48,240.14,240.25,240.0932,240.25,3508
10:49,239.825,240.13,239.8,240.1012,129787
10:50,239.9499,239.9499,239.8531,239.91,1903
10:51,239.795,239.91,239.75,239.78,4933
10:52,239.995,239.995,239.78,239.78,4235
10:53,239.99,239.99,239.895,239.94,1729
10:54,240.08,240.08,239.9,239.9,2809
10:55,240.075,240.075,240.07,240.07,1033
10:56,239.88,240.03,239.88,240.03,3041
10:57,239.87,239.8875,239.85,239.85,2148
10:58,239.885,239.9554,239.85,239.9554,3567
10:59,239.958,239.965,239.92,239.925,4048
11:00,240.035,240.06,239.99,239.99,3965
11:01,239.95,240.02,239.95,240.02,1179
11:02,239.96,239.9995,239.87,239.9995,2343
11:03,239.85,239.925,239.82,239.85,4455
11:04,239.99,240.0,239.86,239.885,3289
11:05,239.85,239.975,239.85,239.94,3662
11:06,239.84,239.8751,239.8,239.8751,3832
11:07,239.84,239.88,239.84,239.88,1405
11:08,239.93,239.93,239.7,239.84,9391
11:09,240.03,240.03,239.88,239.93,3605
11:10,239.96,240.05,239.96,239.97,4225
11:11,239.695,239.95,239.67,239.95,4453
11:12,239.55,239.86,239.55,239.695,5925
11:13,239.64,239.7426,239.55,239.58,3558
11:14,239.6,239.6699,239.5,239.58,9222
11:15,239.71,239.71,239.51,239.515,4948
11:16,239.71,239.725,239.71,239.71,2963
11:17,239.91,239.91,239.72,239.72,4329
11:18,239.88,239.915,239.88,239.91,1969
11:19,240.045,240.11,239.88,239.88,5963
11:20,240.02,240.08,240.02,240.08,1544
11:21,240.12,240.12,240.0,240.0,2803
11:22,240.0304,240.18,240.03,240.157,5715
11:23,240.32,240.32,240.01,240.01,4599
11:24,240.345,240.3751,240.32,240.3751,1815
11:25,240.4,240.4,240.34,240.345,1574
11:26,240.27,240.4,240.25,240.34,3244
11:27,240.31,240.3792,240.31,240.3792,1449
11:28,240.26,240.35,240.26,240.305,2728
11:29,240.27,240.27,240.11,240.23,5003
11:30,240.13,240.35,240.02,240.2732,11118
11:31,240.1133,240.13,240.11,240.13,1883
11:32,240.17,240.17,240.17,240.17,567
11:33,240.32,240.33,240.14,240.1861,4194
11:34,240.4,240.42,240.295,240.295,6268
11:35,240.505,240.51,240.325,240.325,4948
11:36,240.48,240.5,240.48,240.5,1467
11:37,240.34,240.41,240.32,240.41,104273
11:38,240.3,240.385,240.3,240.336,5726
11:39,240.2201,240.24,240.2201,240.24,1495
11:40,240.24,240.26,240.225,240.26,2142
11:41,240.35,240.35,240.24,240.31,2577
11:42,240.32,240.37,240.28,240.35,3106
11:43,240.31,240.325,240.31,240.3195,1927
11:44,240.22,240.32,240.21,240.32,2347
11:45,239.9975,240.215,239.995,240.215,3616
11:46,240.055,240.055,240.0,240.015,2607
11:47,240.09,240.09,240.01,240.055,3692
11:48,240.0341,240.15,240.0341,240.08,4144
11:49,240.06,240.1785,240.06,240.11,2295
11:50,239.91,240.1489,239.85,240.09,18087
11:51,239.88,239.9296,239.85,239.85,4022
11:52,239.72,239.885,239.72,239.885,5195
11:53,239.605,239.8,239.56,239.68,5654
11:54,239.57,239.6705,239.51,239.6705,3063
11:55,239.57,239.6135,239.5408,239.5408,1613
11:56,239.39,239.58,239.29,239.515,131996
11:57,239.25,239.39,239.25,239.37,5418
11:58,239.1,239.3,239.03,239.3,5937
11:59,239.16,239.1792,239.0,239.03,15487
12:00,239.075,239.245,239.05,239.16,11960
12:01,239.0901,239.14,239.065,239.065,5052
12:02,239.205,239.23,239.09,239.095,3492
12:03,239.18,239.27,239.1476,239.18,5593
12:04,239.09,239.14,239.0455,239.14,4118
12:05,239.05,239.055,239.0056,239.055,2993
12:06,239.025,239.06,239.0,239.0,4958
12:07,239.185,239.2,239.01,239.02,11451
12:08,239.27,239.29,239.2,239.22,4426
12:09,239.165,239.34,239.16,239.3,3566
12:10,239.105,239.142,239.0636,239.142,2429
12:11,239.14,239.15,239.0501,239.0501,2509
12:12,239.175,239.175,239.05,239.095,5274
12:13,239.235,239.24,239.1938,239.2,1453
12:14,239.2,239.31,239.2,239.25,3074
12:15,239.26,239.28,239.24,239.26,3841
12:16,239.45,239.45,239.255,239.27,5292
12:17,239.46,239.47,239.41,239.425,2491
12:18,239.4459,239.47,239.43,239.47,2624
12:19,239.38,239.5,239.38,239.445,6248
12:20,239.33,239.41,239.33,239.38,8708
12:21,239.3275,239.4,239.31,239.33,7575
12:22,239.3,239.4,239.3,239.345,7783
12:23,239.26,239.3,239.17,239.3,5307
12:25,239.35,239.35,239.25,239.29,2486
12:26,238.99,239.18,238.97,239.18,7667
12:27,238.92,239.055,238.85,239.055,13741
12:28,238.8836,238.925,238.87,238.925,2366
12:29,238.91,238.93,238.91,238.93,1332
12:30,239.07,239.07,238.9,238.93,3867
12:31,238.8,239.04,238.8,239.005,9723
12:32,238.7425,238.84,238.7425,238.79,10646
12:33,238.658,238.83,238.658,238.71,6686
12:34,238.69,238.73,238.69,238.73,1699
