Time,Close,High,Low,Open,Volume
09:30,94.3,94.71,94.28,94.51,32942
09:31,94.36,94.78,94.31,94.31,5672
09:32,94.03,94.59,93.84,94.32,449951
09:33,93.73,94.1065,93.52,94.1065,136188
09:34,93.2415,93.71,93.17,93.6101,82732
09:35,93.52,93.54,92.9,93.19,107084
09:36,93.48,93.59,93.27,93.48,74998
09:37,93.68,93.825,93.48,93.48,68921
09:38,93.735,93.82,93.58,93.71,76620
09:39,93.81,93.9,93.69,93.735,33730
09:40,93.68,93.91,93.615,93.91,65893
09:41,93.91,94.07,93.6,93.66,61398
09:42,93.83,93.95,93.7,93.905,64278
09:43,93.625,93.925,93.53,93.88,109534
09:44,93.535,93.68,93.43,93.625,86449
09:45,93.135,93.5503,93.1,93.5,113524
09:46,93.15,93.47,93.09,93.09,82742
09:47,92.94,93.17,92.94,93.17,79571
09:48,92.69,92.95,92.62,92.91,116221
09:49,92.485,92.7158,92.36,92.71,77001
09:50,92.53,92.763,92.47,92.485,53583
09:51,92.47,92.63,92.46,92.51,62602
09:52,92.3,92.59,92.25,92.49,100194
09:53,92.21,92.44,92.21,92.33,66638
09:54,92.145,92.32,92.14,92.21,40607
09:55,92.1,92.33,92.06,92.15,42290
09:56,91.91,92.1599,91.88,92.14,67838
09:57,91.8,91.99,91.75,91.93,102305
09:58,91.795,91.92,91.77,91.8,71718
09:59,91.8,91.9534,91.76,91.8,77712
10:00,91.895,91.99,91.64,91.8,98573
10:01,91.995,92.1,91.84,91.895,59109
10:02,92.12,92.15,91.98,91.995,35631
10:03,92.14,92.16,92.01,92.12,36154
10:04,92.05,92.23,92.0,92.135,63173
10:05,92.16,92.2,92.0,92.05,40566
10:06,92.12,92.235,92.095,92.165,63144
10:07,92.115,92.2096,92.07,92.095,43700
10:08,92.005,92.19,91.96,92.1,66398
10:09,91.985,92.125,91.88,91.98,40541
10:10,92.12,92.16,91.97,92.01,35833
10:11,92.2475,92.28,92.08,92.115,36742
10:12,92.19,92.27,92.15,92.2,31258
10:13,92.115,92.19,91.96,92.19,68109
10:14,92.13,92.23,92.05,92.14,37929
10:15,92.21,92.265,92.03,92.14,27574
10:16,92.265,92.32,92.15,92.21,18430
10:17,92.1,92.33,92.1,92.265,52047
10:18,92.2,92.2,92.0004,92.1,28475
10:19,92.17,92.2575,92.15,92.18,24998
10:20,92.04,92.195,92.04,92.19,26896
10:21,92.09,92.12,91.98,92.05,27869
10:22,91.98,92.2,91.96,92.12,100445
10:23,92.0501,92.105,91.965,91.965,99931
10:24,92.14,92.17,92.069,92.09,36483
10:25,92.235,92.31,92.145,92.145,21930
10:26,92.16,92.28,92.12,92.27,21827
10:27,92.15,92.22,92.04,92.135,32133
10:28,92.11,92.15,92.085,92.15,37814
10:29,92.22,92.26,92.11,92.12,19764
10:30,92.2384,92.42,92.2,92.23,24228
10:31,92.2247,92.24,92.12,92.22,26684
10:32,92.15,92.2197,92.14,92.19,28161
10:33,92.125,92.2,92.05,92.15,118379
10:34,92.09,92.2,92.065,92.13,82572
10:35,92.175,92.32,92.0784,92.095,59086
10:36,92.09,92.22,92.02,92.18,40093
10:37,91.98,92.1,91.98,92.085,29392
10:38,91.98,92.005,91.9,91.99,56898
10:39,91.85,92.0,91.79,91.955,43744
10:40,91.715,91.89,91.715,91.855,51461
10:41,91.81,91.83,91.645,91.69,52924
10:42,91.655,91.845,91.64,91.83,32088
10:43,91.52,91.675,91.52,91.655,62651
10:44,91.635,91.66,91.5,91.52,47078
10:45,91.55,91.635,91.5,91.635,52255
10:46,91.515,91.57,91.42,91.55,79566
10:47,91.42,91.55,91.4,91.515,33893
10:48,91.345,91.4325,91.34,91.42,52172
10:49,91.14,91.38,91.13,91.36,53781
10:50,91.23,91.27,91.13,91.13,88705
10:51,91.22,91.3038,91.18,91.23,42458
10:52,91.24,91.3092,91.205,91.205,37633
10:53,91.26,91.3,91.2355,91.25,35387
10:54,91.245,91.28,91.14,91.26,62662
