Time,Close,High,Low,Open,Volume
09:30,297.21,298.0599,297.03,297.77,141025
09:31,296.2296,297.41,296.01,297.21,33440
09:32,296.7362,296.76,295.91,296.33,34745
09:33,295.85,296.6341,295.77,296.4,37406
09:34,296.745,296.86,295.73,295.77,53167
09:35,297.14,297.15,296.4,296.755,39424
09:36,297.27,297.45,296.67,297.14,30273
09:37,297.475,297.71,297.24,297.34,27700
09:38,297.25,297.63,296.9725,297.48,15772
09:39,297.35,297.4899,297.2,297.41,22175
09:40,297.285,297.43,297.13,297.33,12712
09:41,296.8,297.26,296.8,297.26,20965
09:42,296.87,296.88,296.52,296.74,12021
09:43,296.95,297.01,296.8,296.92,14508
09:44,297.06,297.19,296.89,296.89,7495
09:45,297.26,297.5548,297.06,297.1,38578
09:46,297.2117,297.32,297.02,297.27,40028
09:47,297.505,297.56,296.7501,297.08,19249
09:48,297.21,297.59,297.21,297.5892,24481
09:49,297.6,297.6,297.1792,297.25,14383
09:50,297.4675,297.5564,297.275,297.49,10413
09:51,297.195,297.31,297.15,297.27,9796
09:52,297.075,297.35,297.045,297.27,34703
09:53,296.99,297.08,296.78,297.074,19337
09:54,296.69,297.0699,296.69,297.0,19297
09:55,296.3,296.69,296.29,296.69,12088
09:56,296.3682,296.63,296.31,296.3876,8711
09:57,296.41,296.67,296.28,296.39,21527
09:58,296.29,296.435,296.263,296.263,11613
09:59,296.29,296.57,296.05,296.3688,29416
10:00,295.86,296.47,295.855,296.31,22435
10:01,296.565,296.68,295.97,295.97,24702
10:02,296.455,296.7154,296.37,296.7,12225
10:03,296.53,296.57,296.25,296.48,16959
10:04,296.51,296.67,296.365,296.54,16894
10:05,296.355,296.4703,296.25,296.38,15235
10:06,296.0,296.3,295.945,296.26,25153
10:07,296.17,296.21,295.95,296.105,7362
10:08,296.195,296.34,296.08,296.11,11090
10:09,295.94,296.16,295.8801,296.135,11212
10:10,295.435,295.88,295.35,295.88,30574
10:11,295.45,295.5899,295.28,295.47,15864
10:12,295.5599,295.5599,295.08,295.39,11509
10:13,295.42,295.485,295.24,295.43,11890
10:14,295.425,295.5017,295.16,295.42,21676
10:15,295.39,295.58,295.28,295.41,33440
10:16,295.35,295.415,295.13,295.3648,18127
10:17,295.3,295.4999,295.27,295.37,15440
10:18,295.23,295.34,295.16,295.3,36232
10:19,295.15,295.26,295.15,295.2,9745
10:20,295.3,295.42,295.205,295.205,11032
10:21,295.14,295.4499,295.14,295.325,12508
10:22,295.0,295.185,294.935,295.18,24469
10:23,294.7501,295.075,294.75,295.055,17936
10:24,294.72,294.83,294.61,294.83,16549
10:25,295.03,295.03,294.6,294.7008,16192
10:26,294.732,295.005,294.73,295.0,12604
10:27,294.6105,294.86,294.55,294.86,12440
10:28,294.82,294.9363,294.5,294.6,16483
10:29,294.52,294.95,294.51,294.94,12984
10:30,294.7,294.85,294.52,294.52,9711
10:31,294.7199,294.7447,294.56,294.58,8773
10:32,294.59,294.76,294.55,294.605,12530
10:33,294.635,294.81,294.55,294.635,14397
10:34,294.565,294.67,294.53,294.635,5302
10:35,294.66,294.8812,294.6001,294.665,14949
10:36,294.99,295.04,294.65,294.7699,10411
10:37,294.96,295.08,294.925,294.95,11198
10:38,294.65,294.9756,294.65,294.96,12791
10:39,294.6,294.7908,294.53,294.67,16011
10:40,294.74,294.77,294.535,294.58,9829
10:41,294.51,294.75,294.5,294.7,7914
10:42,294.4615,294.61,294.4615,294.605,10679
10:43,294.305,294.59,294.2001,294.565,10486
10:44,294.14,294.31,294.1,294.305,14816
10:45,293.92,294.21,293.92,294.14,24247
10:46,293.825,294.0,293.71,293.97,35368
10:47,293.76,293.9999,293.6,293.835,15713
10:48,293.82,293.86,293.65,293.75,11117
10:49,293.64,293.8,293.56,293.76,13024
10:50,293.71,293.7999,293.62,293.63,7970
10:51,293.73,293.835,293.5534,293.71,20936
10:52,293.8,293.98,293.75,293.75,14567
10:53,293.72,293.9265,293.6485,293.895,9707
10:54,293.725,293.745,293.65,293.72,8480
10:55,293.89,294.01,293.755,293.81,14519
10:56,294.05,294.24,293.88,293.89,18967
10:57,294.165,294.23,294.0571,294.0571,23721
10:58,294.27,294.3,294.05,294.17,18058
10:59,294.285,294.345,294.18,294.19,22398
11:00,294.26,294.35,294.18,294.35,19083
11:01,294.39,294.5,294.3,294.3,16933
11:02,294.315,294.5,294.315,294.47,11655
11:03,294.655,294.71,294.315,294.315,16132
11:04,294.5,294.6699,294.5,294.61,10422
11:05,294.91,294.96,294.55,294.55,10179
11:06,295.22,295.22,294.91,294.91,9261
11:07,295.19,295.39,295.166,295.21,12254
11:08,294.905,295.1882,294.89,295.1882,9834
11:09,294.855,294.9475,294.82,294.905,8569
11:10,294.695,294.83,294.63,294.77,9013
11:11,294.7918,294.86,294.665,294.68,11569
11:12,294.64,294.775,294.5,294.75,7205
