Time,Close,High,Low,Open,Volume
09:30,138.24,138.4,138.03,138.12,42716
09:31,138.42,138.45,138.095,138.225,26837
09:32,138.25,138.5,138.17,138.425,34576
09:33,138.14,138.405,138.14,138.22,28290
09:34,138.31,138.41,138.16,138.2,153878
09:35,138.24,138.32,138.19,138.315,29039
09:36,138.23,138.38,138.195,138.25,46554
09:37,138.01,138.25,138.0,138.2,43543
09:38,138.14,138.25,137.98,138.01,212784
09:39,138.0,138.2,137.96,138.15,31893
09:40,137.7,138.0,137.66,137.99,18310
09:41,137.67,137.77,137.64,137.695,19669
09:42,137.6,137.69,137.58,137.69,12680
09:43,137.46,137.6,137.37,137.58,31489
09:44,137.22,137.39,137.2,137.36,18960
09:45,137.19,137.305,137.12,137.22,108817
09:46,137.04,137.31,137.04,137.18,27081
09:47,137.1,137.13,137.03,137.04,12922
09:48,137.16,137.17,137.02,137.12,9680
09:49,137.02,137.21,137.02,137.17,72101
09:50,136.99,137.05,136.96,137.02,17098
09:51,136.95,137.01,136.84,136.99,18299
09:52,136.87,137.01,136.87,136.945,32903
09:53,136.9,136.96,136.85,136.87,18382
09:54,136.7807,136.92,136.78,136.89,25313
09:55,136.77,136.84,136.71,136.78,84450
09:56,136.97,136.99,136.74,136.78,27637
09:57,136.93,137.04,136.92,136.96,14855
09:58,136.9,136.97,136.9,136.96,9706
09:59,136.865,136.8801,136.83,136.87,12912
10:00,136.8905,136.8905,136.76,136.865,35724
10:01,136.935,136.95,136.87,136.895,53297
10:02,137.0,137.08,136.88,136.935,22223
10:03,137.0001,137.02,136.92,137.005,14972
10:04,136.95,137.035,136.95,136.99,10847
10:05,137.12,137.14,136.92,136.94,160882
10:06,137.09,137.15,137.04,137.13,29710
10:07,137.03,137.1,137.0,137.09,12680
10:08,137.07,137.08,136.92,137.01,41679
10:09,136.99,137.1,136.97,137.08,13948
10:10,137.04,137.095,136.93,136.99,40293
10:11,136.95,137.02,136.88,137.02,14173
10:12,137.01,137.08,136.96,136.96,23530
10:13,137.02,137.02,136.94,137.0,7961
10:14,137.0,137.07,136.99,136.99,7309
10:15,137.05,137.07,136.99,137.0,14300
10:16,137.025,137.05,136.95,137.045,36105
10:17,137.055,137.075,136.96,137.015,16565
10:18,137.11,137.13,137.04,137.05,14583
10:19,137.14,137.14,137.03,137.11,7758
10:20,137.17,137.175,137.055,137.13,18640
10:21,137.163,137.23,137.14,137.18,173819
10:22,137.27,137.27,137.16,137.17,6171
10:23,137.22,137.26,137.19,137.26,7870
10:24,137.285,137.29,137.2,137.21,6469
10:25,137.25,137.31,137.235,137.3,15862
10:26,137.2,137.26,137.17,137.2347,8970
10:27,137.25,137.26,137.185,137.1973,13083
10:28,137.26,137.29,137.24,137.25,8330
10:29,137.38,137.4,137.24,137.24,9811
10:30,137.4,137.41,137.32,137.38,32935
