Time,Close,High,Low,Open,Volume
09:30,150.050003,150.220001,148.720001,148.720001,428481.0
09:35,150.909896,150.979995,149.940002,150.109893,133726.0
09:40,152.190002,152.270004,150.869995,150.919998,285543.0
09:45,152.339996,152.660003,152.150207,152.199996,162316.0
09:50,152.630004,152.740005,152.108795,152.320007,174303.0
09:55,152.429992,152.619995,152.36,152.619995,126573.0
10:00,152.149993,152.539993,152.039993,152.389999,137073.0
10:05,152.61,152.649993,152.065002,152.149993,124288.0
10:10,152.865402,152.880004,152.399993,152.639999,167815.0
10:15,152.714996,152.990005,152.632507,152.854995,90349.0
10:20,153.085006,153.119995,152.664993,152.664993,105499.0
10:25,152.869995,153.074996,152.699996,153.070007,89566.0
10:30,152.869995,153.050003,152.735,152.867706,81541.0
10:35,152.619995,152.960006,152.550003,152.86,83702.0
10:40,152.669998,152.739303,152.529998,152.639999,62287.0
10:45,152.479995,152.675399,152.419998,152.660003,73050.0
10:50,152.809997,152.809997,152.380294,152.460006,100810.0
10:55,152.641403,152.910003,152.570007,152.836395,45319.0
11:00,152.779998,152.820007,152.615005,152.688796,82072.0
11:05,152.619995,152.845001,152.585006,152.800003,65864.0
11:10,152.274993,152.649993,152.169998,152.619995,106593.0
11:15,152.615005,152.649993,152.160003,152.274993,102818.0
11:20,152.925003,152.925003,152.559997,152.630004,103393.0
11:25,152.964996,153.059997,152.925003,152.925003,99296.0
11:30,153.189498,153.205001,152.960006,152.968399,89930.0
11:35,153.060104,153.25,153.020004,153.190002,80854.0
11:40,153.039993,153.070007,152.830001,153.059997,92198.0
11:45,153.065002,153.080001,152.925003,153.044998,80123.0
11:50,152.813903,153.059997,152.740005,153.050003,82913.0
11:55,153.029998,153.029998,152.764999,152.820007,78412.0
12:00,153.225006,153.3199,153.009994,153.059997,60523.0
12:05,153.170303,153.384994,153.154998,153.225006,102777.0
12:10,152.994705,153.199996,152.990005,153.190002,60633.0
12:15,152.804992,152.985,152.75,152.980499,75685.0
12:20,152.684997,152.850006,152.649993,152.800003,75475.0
12:25,152.639999,152.679992,152.5,152.669998,69278.0
12:30,152.669998,152.720001,152.470001,152.660003,40795.0
12:35,152.645004,152.675003,152.550003,152.669998,41419.0
12:40,152.679992,152.720001,152.639999,152.660003,40417.0
12:45,152.748672,152.800003,152.630004,152.662399,47780.0
12:50,152.720001,152.832794,152.710006,152.75,37272.0
12:55,152.789993,152.889999,152.705001,152.705001,40229.0
13:00,152.880004,152.899993,152.75,152.785003,36600.0
13:05,152.854995,152.932006,152.830001,152.869995,32171.0
13:10,152.789993,152.86,152.660095,152.86,29797.0
13:15,152.759994,152.820938,152.660003,152.789993,41177.0
13:20,152.740005,152.850006,152.669998,152.755004,32703.0
13:25,152.679992,152.809997,152.649993,152.75,48949.0
13:30,152.699996,152.710006,152.630004,152.6707,35242.0
13:35,152.720001,152.789993,152.649993,152.710006,38628.0
13:40,152.785003,152.804992,152.679992,152.729995,28424.0
13:45,152.710006,152.809997,152.692901,152.789993,39248.0
13:50,152.7845,152.800003,152.690002,152.699996,35904.0
13:55,152.744995,152.839904,152.699996,152.789993,37756.0
14:00,152.75,152.759994,152.550003,152.742599,33727.0
14:05,152.869995,152.919998,152.740005,152.75,33054.0
14:10,152.850006,152.929992,152.794998,152.86,31343.0
14:15,152.940002,152.940002,152.779998,152.832595,27621.0
14:20,152.880004,152.970001,152.840103,152.914993,47544.0
14:25,152.779998,152.910003,152.75,152.860107,67723.0
14:30,152.889999,152.889999,152.75,152.770004,52151.0
14:35,152.949996,152.970001,152.850006,152.899993,49074.0
14:40,152.899993,152.960006,152.889999,152.949996,33050.0
14:45,152.970001,152.970001,152.755416,152.899993,43349.0
14:50,152.725006,153.119995,152.669998,152.970001,100327.0
14:55,152.839996,152.889999,152.710006,152.789993,66605.0
15:00,152.820007,152.869995,152.639999,152.820007,71941.0
15:05,153.0,153.039993,152.800003,152.820007,83540.0
15:10,152.970001,153.009994,152.830001,153.0,63558.0
15:15,152.889999,152.979995,152.809997,152.949996,66764.0
15:20,152.669998,152.889999,152.669998,152.889999,60957.0
15:25,152.539993,152.691894,152.474792,152.679992,89154.0
15:30,152.695007,152.720001,152.449996,152.520004,100716.0
15:35,152.779998,152.899993,152.710006,152.710006,96610.0
15:40,152.600006,152.815002,152.509994,152.770004,84234.0
15:45,152.830001,152.830001,152.570007,152.600006,140506.0
15:50,152.949996,153.160003,152.869995,152.869995,141233.0
15:55,153.210006,153.240005,152.910003,152.949996,443507.0
16:00,153.220001,153.220001,153.220001,153.220001,
