Time,Close,High,Low,Open,Volume
09:30,358.410003,360.829986,356.964996,360.274993,50425.0
09:35,359.380004,359.839996,357.950012,357.950012,18902.0
09:40,358.725006,359.510009,358.470001,359.510009,23950.0
09:45,359.709991,359.709991,358.640014,358.690002,6440.0
09:50,359.809997,360.529998,359.549987,359.795013,12758.0
09:55,359.459991,359.779998,358.779998,359.779998,20642.0
10:00,359.799987,360.0,358.920013,359.679992,19846.0
10:05,361.005004,361.015014,360.140014,360.160003,4318.0
10:10,361.075012,361.420013,360.779998,361.149993,9019.0
10:15,360.505004,361.290008,360.118499,361.070007,7988.0
10:20,360.48001,361.269989,360.329986,360.505004,13320.0
10:25,361.010009,361.390014,360.035003,360.049987,13151.0
10:30,361.635009,361.73001,360.970001,361.005004,18896.0
10:35,362.410003,362.579986,361.779998,361.779998,14710.0
10:40,363.024993,363.045013,362.429992,362.625,16808.0
10:45,362.790008,363.220001,362.429992,363.220001,14028.0
10:50,362.589996,363.5,362.529998,362.790008,16633.0
10:55,363.269989,363.5,362.424987,362.459991,12739.0
11:00,363.25,363.48001,362.850006,363.269989,14907.0
11:05,364.160003,364.160003,363.170013,363.25,9828.0
11:10,363.424987,364.459991,363.424987,364.195007,11270.0
11:15,363.350006,363.809997,363.260009,363.619995,15368.0
11:20,363.144989,363.549987,363.0,363.48001,18246.0
11:25,364.089996,364.98999,362.98999,363.299987,38111.0
11:30,364.0,364.880004,363.630004,364.200012,18534.0
11:35,363.399993,364.010009,363.179992,363.929992,9155.0
11:40,363.005004,363.540008,362.839996,363.540008,8660.0
11:45,362.920013,363.190002,362.609985,363.190002,9851.0
11:50,361.529998,362.790008,361.269989,362.790008,24196.0
11:55,361.140014,361.540008,360.755004,361.320007,13817.0
12:00,360.595001,361.660003,360.595001,361.220001,15706.0
12:05,361.48999,361.48999,360.440002,360.470001,15248.0
12:10,360.554992,361.5,360.470001,361.5,16881.0
12:15,360.690002,360.859985,360.100006,360.799987,11516.0
12:20,360.519989,361.23001,360.519989,361.0,5837.0
12:25,359.984985,360.690002,359.984985,360.299987,6842.0
12:30,360.320007,360.859985,360.024993,360.024993,8733.0
12:35,359.61499,360.255004,359.61499,360.255004,7616.0
12:40,359.339996,360.190002,359.339996,359.570007,8884.0
12:45,359.269989,359.394989,358.792388,359.390014,10326.0
12:50,359.260009,359.260009,358.73001,358.994995,30176.0
12:55,360.027496,360.119995,359.079986,359.279998,8579.0
13:00,359.940002,360.100006,359.820007,359.984985,6856.0
13:05,360.220001,360.260009,359.709991,359.934997,12742.0
13:10,360.385009,360.484985,359.970001,360.260009,16768.0
13:15,361.309997,361.785003,360.268707,360.540008,15656.0
13:20,361.325012,361.390014,361.100006,361.309997,16851.0
13:25,360.484985,361.25,360.484985,361.25,9296.0
13:30,360.220001,360.709991,360.220001,360.48999,11975.0
13:35,359.48001,360.549987,359.48001,360.334991,8294.0
13:40,359.380004,359.670013,358.894989,359.670013,11573.0
13:45,359.535003,359.769989,359.190002,359.369995,16549.0
13:50,359.894989,360.23001,359.390014,359.429992,17604.0
13:55,359.899993,360.380004,359.809997,360.070007,14773.0
14:00,359.470001,359.910003,359.195007,359.790008,14822.0
14:05,359.859985,359.869995,359.535003,359.649993,20840.0
14:10,360.070007,360.234985,359.785003,359.799987,18916.0
14:15,359.690002,360.25,359.540008,360.070007,19686.0
14:20,359.964996,359.98001,359.549987,359.779998,9772.0
14:25,359.98001,360.049987,359.609985,359.964996,12835.0
14:30,359.899993,360.214996,359.769989,359.850006,29700.0
14:35,359.75,360.132507,359.75,359.920013,13297.0
14:40,360.299987,360.505004,359.73999,359.765014,41563.0
14:45,361.549987,361.784301,360.109985,360.299987,23338.0
14:50,361.924987,362.5,361.559997,361.559997,14293.0
14:55,360.440002,362.049987,360.440002,361.700012,21179.0
15:00,360.779998,360.920013,360.299987,360.410003,18898.0
15:05,360.320007,360.940002,360.320007,360.765014,18554.0
15:10,360.834991,360.850006,360.260009,360.450012,33595.0
15:15,361.040008,361.200012,360.279998,360.850006,16018.0
15:20,360.144989,361.339996,359.950012,361.209991,27574.0
15:25,360.859985,361.010009,360.320007,360.320007,21924.0
15:30,361.270996,361.98999,360.779998,360.859985,39812.0
15:35,360.390014,361.540008,360.269989,361.179992,25829.0
15:40,360.359985,360.48001,360.0,360.23001,34553.0
15:45,361.48001,361.48001,360.059997,360.290008,48726.0
15:50,360.299987,361.774993,359.799987,361.48001,76282.0
15:55,359.910003,360.700012,359.880004,360.670013,192057.0
16:00,360.079986,360.079986,360.079986,360.079986,
