Time,Close,High,Low,Open,Volume
09:30,256.304992,257.600006,253.520004,253.869995,1201836.0
09:35,256.307495,258.130004,255.944503,256.399993,385126.0
09:40,257.119995,257.39801,255.330001,256.290008,232785.0
09:45,257.144989,257.69989,256.390014,257.160003,203891.0
09:50,256.02301,257.109985,255.36,257.049987,237765.0
09:55,255.690002,256.209991,255.169998,255.919998,162390.0
10:00,256.549987,256.709991,255.480102,255.675003,174898.0
10:05,256.899993,257.389892,256.390014,256.524993,202048.0
10:10,256.920013,257.700012,256.429992,256.957092,198035.0
10:15,257.589996,257.679992,256.25,256.859985,132219.0
10:20,257.0,258.100006,257.0,257.554992,188341.0
10:25,257.570007,257.679992,256.609985,257.119995,154836.0
10:30,256.690002,257.75,256.660003,257.559997,155820.0
10:35,257.679901,257.789886,256.700012,256.700012,188181.0
10:40,258.079986,258.399993,257.579986,257.670013,227608.0
10:45,256.549987,258.249114,256.433685,258.11499,219200.0
10:50,254.419998,256.523193,254.139999,256.424896,313763.0
10:55,254.494995,254.690994,253.649993,254.382995,205821.0
11:00,254.320007,254.559997,253.779998,254.547897,122434.0
11:05,253.619995,254.639892,253.490005,254.389999,155361.0
11:10,254.389999,254.489898,253.419998,253.679992,132074.0
11:15,254.934997,255.100006,254.259994,254.429992,137698.0
11:20,254.403793,255.0,254.125503,254.934997,115321.0
11:25,254.559997,254.8087,254.119995,254.325805,88153.0
11:30,254.925003,255.149993,254.274993,254.551193,66794.0
11:35,255.199996,255.339996,254.649993,254.919998,80976.0
11:40,254.990005,255.279998,254.820007,255.279998,81111.0
11:45,255.229995,255.369995,254.699996,255.0,68994.0
11:50,255.199996,255.36,255.009994,255.207504,45083.0
11:55,255.429992,255.5,255.070007,255.244995,57402.0
12:00,255.925003,256.0,255.36,255.429992,82591.0
12:05,256.473907,256.5,255.729995,255.889999,96552.0
12:10,256.140106,256.519989,255.86,256.410003,88967.0
12:15,255.580001,256.299987,255.389999,256.070007,67728.0
12:20,255.660003,255.660003,255.330001,255.589996,61031.0
12:25,255.166595,255.664993,255.100097,255.664993,52811.0
12:30,255.274993,255.330001,254.990005,255.214996,68705.0
12:35,255.294998,255.639892,255.190002,255.274993,52325.0
12:40,254.919998,255.350006,254.833999,255.309997,93768.0
12:45,255.445007,255.579895,254.869995,254.910003,101966.0
12:50,254.839996,255.729995,254.779998,255.415695,104947.0
12:55,254.380004,254.990005,254.330001,254.882293,64983.0
13:00,254.25,254.350006,254.059997,254.309997,82911.0
13:05,254.160003,254.449996,254.009994,254.309997,62154.0
13:10,254.175003,254.659896,254.039993,254.166,62138.0
13:15,254.210098,254.384994,253.595199,254.175003,108690.0
13:20,253.940002,254.300003,253.699996,254.130004,65588.0
13:25,253.619995,254.229995,253.610107,253.949996,63571.0
13:30,253.639205,253.779998,253.250106,253.61,136490.0
13:35,253.510406,253.779998,253.240005,253.634994,97382.0
13:40,253.776596,253.990005,253.460006,253.565002,46914.0
13:45,253.985,254.070007,253.589492,253.869995,54756.0
13:50,254.159896,254.160003,253.859695,254.0,53348.0
13:55,254.134994,254.25,254.000106,254.000106,39706.0
14:00,254.154998,254.289993,253.895202,254.134994,62638.0
14:05,253.720001,254.229904,253.600006,254.164993,59909.0
14:10,253.619995,253.800003,253.404998,253.679992,50293.0
14:15,253.429992,253.639999,253.350006,253.639999,39798.0
14:20,253.830001,254.0,253.354995,253.440002,66806.0
14:25,253.906005,254.169998,253.850006,253.868698,65978.0
14:30,254.328994,254.479904,253.869995,253.940002,83787.0
14:35,254.639999,254.679992,254.25,254.316802,53509.0
14:40,254.479995,254.779907,254.380004,254.649993,66296.0
14:45,254.449996,254.514297,254.169998,254.330001,43571.0
14:50,254.300003,254.539001,253.899993,254.449996,59165.0
14:55,254.067504,254.5699,254.067504,254.309997,55775.0
15:00,254.0,254.259002,253.912506,254.149993,461710.0
15:05,254.309997,254.520004,253.949996,254.0,91283.0
15:10,253.699996,254.619995,253.636001,254.300003,95756.0
15:15,253.429992,253.710006,252.910003,253.710006,120996.0
15:20,253.634994,253.679992,253.330001,253.421707,47857.0
15:25,253.059997,253.660003,253.059997,253.630004,64924.0
15:30,252.949996,253.359893,252.669998,253.130004,97437.0
15:35,252.699996,253.059906,252.679992,252.949996,74605.0
15:40,252.879898,252.929901,252.479995,252.788299,87130.0
15:45,252.820007,252.899993,252.539993,252.869995,86387.0
15:50,252.520004,252.850006,252.139999,252.759994,167117.0
15:55,252.410003,252.615005,252.25,252.539993,335973.0
16:00,252.369995,252.369995,252.369995,252.369995,
